   11.4522916468963       2.814171786734771E-005  1.102935700160614E-007
   22.9045832937926       1.901195119841392E-004  2.980480410653531E-006
   34.3568749406889       3.444985752207731E-004  1.215148986820330E-005
   45.8091665875852       3.990624237840168E-004  2.502421186133501E-005
   57.2614582344814       3.890335696515389E-004  3.811769901114096E-005
   68.7137498813777       3.540541645021412E-004  4.995417574642588E-005
   80.1660415282740       3.139413921072392E-004  6.028985638518039E-005
   91.6183331751703       2.763643450954454E-004  6.932048231462195E-005
   103.070624822067       2.436351190575615E-004  7.734362068064518E-005
   114.522916468963       2.159983635850569E-004  8.465450030349710E-005
   125.975208115859       1.930078816209261E-004  9.152927113660558E-005
   137.427499762755       1.740645205574283E-004  9.823637762736215E-005
   148.879791409652       1.586029901766428E-004  1.050503890430603E-004
   160.332083056548       1.461172257067711E-004  1.122424347312956E-004
   171.784374703444       1.360838686133703E-004  1.200020747271269E-004
   183.236666350341       1.278417309925205E-004  1.282661907675112E-004
   194.688957997237       1.206110606735840E-004  1.366106535691772E-004
   206.141249644133       1.137739781997705E-004  1.444732836095278E-004
   217.593541291030       1.070913431217764E-004  1.515169281743011E-004
   229.045832937926       1.005953947644584E-004  1.577021739475324E-004
   240.498124584822       9.439000456306390E-005  1.631414004695426E-004
   251.950416231718       8.855283168515452E-005  1.679760654985798E-004
   263.402707878615       8.311930958484271E-005  1.723285321422499E-004
   274.854999525511       7.809334668845420E-005  1.762934220231386E-004
   286.307291172407       7.346014673844097E-005  1.799415256887886E-004
   297.759582819304       6.919537662651313E-005  1.833257046793505E-004
   309.211874466200       6.527078220670582E-005  1.864858718253410E-004
   320.664166113096       6.165737595055841E-005  1.894526524811457E-004
   332.116457759992       5.832713896134950E-005  1.922499606164125E-004
   343.568749406889       5.525385652164057E-005  1.948967937738479E-004
   355.021041053785       5.241346230320720E-005  1.974084898942939E-004
   366.473332700681       4.978411131619402E-005  1.997976175603427E-004
   377.925624347578       4.734610885846139E-005  2.020746157471714E-004
   389.377915994474       4.508176837219496E-005  2.042482607145721E-004
   400.830207641370       4.297523950868005E-005  2.063260120548234E-004
   412.282499288266       4.101232935224129E-005  2.083142730436992E-004
   423.734790935163       3.918032911041132E-005  2.102185893250125E-004
   435.187082582059       3.746785242459104E-005  2.120438025772668E-004
   446.639374228955       3.586468793062529E-005  2.137941708565268E-004
   458.091665875852       3.436166671652437E-005  2.154734639431438E-004
   469.543957522748       3.295054424861486E-005  2.170850397026658E-004
   480.996249169644       3.162389579209745E-005  2.186319058551886E-004
   492.448540816540       3.037502411445437E-005  2.201167704057112E-004
   503.900832463437       2.919787819773785E-005  2.215420831713501E-004
   515.353124110333       2.808698171952605E-005  2.229100702499704E-004
   526.805415757229       2.703737014545032E-005  2.242227628417066E-004
   538.257707404126       2.604453538122774E-005  2.254820215141684E-004
   549.709999051022       2.510437704328348E-005  2.266895567621458E-004
   561.162290697918       2.421315951556627E-005  2.278469465313088E-004
   572.614582344814       2.336747406148976E-005  2.289556512370723E-004
   584.066873991711       2.256420535201224E-005  2.300170267032881E-004
   595.519165638607       2.180050185310600E-005  2.310323353628685E-004
   606.971457285503       2.107374958843891E-005  2.320027559977294E-004
   618.423748932400       2.038154885664980E-005  2.329293922445210E-004
   629.876040579296       1.972169353795220E-005  2.338132800521547E-004
   641.328332226192       1.909215267283770E-005  2.346553942447717E-004
   652.780623873089       1.849105403724441E-005  2.354566543178141E-004
   664.232915519985       1.791666947451636E-005  2.362179295737811E-004
   675.685207166881       1.736740177555031E-005  2.369400436871103E-004
   687.137498813777       1.684177292536912E-005  2.376237787736001E-004
   698.589790460674       1.633841355755267E-005  2.382698790282366E-004
   710.042082107570       1.585605347800876E-005  2.388790539857424E-004
   721.494373754466       1.539351313691251E-005  2.394519814502085E-004
   732.946665401363       1.494969594266903E-005  2.399893101335885E-004
   744.398957048259       1.452358132477589E-005  2.404916620372333E-004
   755.851248695155       1.411421846376941E-005  2.409596346060123E-004
   767.303540342051       1.372072061626254E-005  2.413938026805767E-004
   778.755831988948       1.334225997163518E-005  2.417947202700167E-004
   790.208123635844       1.297806298438694E-005  2.421629221642639E-004
   801.660415282740       1.262740613266772E-005  2.424989254031941E-004
   813.112706929637       1.228961205918272E-005  2.428032306172572E-004
   824.564998576533       1.196404605564498E-005  2.430763232527119E-004
   836.017290223429       1.165011285630595E-005  2.433186746929490E-004
   847.469581870325       1.134725370992223E-005  2.435307432860738E-004
   858.921873517222       1.105494370288079E-005  2.437129752877522E-004
   870.374165164118       1.077268930916415E-005  2.438658057273020E-004
   881.826456811014       1.050002614544926E-005  2.439896592041534E-004
   893.278748457911       1.023651691193550E-005  2.440849506210003E-004
   904.731040104807       9.981749501535864E-006  2.441520858593195E-004
   916.183331751703       9.735335261867024E-006  2.441914624023222E-004
   927.635623398599       9.496907396072496E-006  2.442034699098856E-004
   939.087915045496       9.266119489931413E-006  2.441884907495530E-004
   950.540206692392       9.042644153966161E-006  2.441469004872853E-004
   961.992498339288       8.826171770383441E-006  2.440790683412773E-004
   973.444789986185       8.616409335683462E-006  2.439853576018428E-004
   984.897081633081       8.413079390663250E-006  2.438661260200825E-004
   996.349373279977       8.215919030336511E-006  2.437217261677865E-004
   1007.80166492687       8.024678987005509E-006  2.435525057708197E-004
   1019.25395657377       7.839122780357418E-006  2.433588080180100E-004
   1030.70624822067       7.659025929029518E-006  2.431409718473836E-004
   1042.15853986756       7.484175218601744E-006  2.428993322114560E-004
   1053.61083151446       7.314368021434578E-006  2.426342203230983E-004
   1065.06312316135       7.149411664185897E-006  2.423459638833867E-004
   1076.51541480825       6.989122839214186E-006  2.420348872927477E-004
   1087.96770645515       6.833327056411024E-006  2.417013118465599E-004
   1099.41999810204       6.681858132310111E-006  2.413455559163009E-004
   1110.87228974894       6.534557713594889E-006  2.409679351172526E-004
   1122.32458139584       6.391274832373962E-006  2.405687624636711E-004
   1133.77687304273       6.251865490818611E-006  2.401483485122676E-004
   1145.22916468963       6.116192272960229E-006  2.397070014947918E-004
   1156.68145633653       5.984123981629648E-006  2.392450274404322E-004
   1168.13374798342       5.855535298687885E-006  2.387627302887003E-004
   1179.58603963032       5.730306466850138E-006  2.382604119934217E-004
   1191.03833127721       5.608322991543238E-006  2.377383726184082E-004
   1202.49062292411       5.489475361362272E-006  2.371969104253372E-004
